ticket_id,event_id,customer_id,sale_date,price,ticket_type
25725,15,8300,2025-03-12,200,Early Bird
25726,15,7614,2025-03-12,50,Early Bird
25727,15,1493,2025-03-12,50,VIP
25728,15,9741,2025-03-12,75,VIP
25729,15,1427,2025-03-12,200,General
25730,15,4358,2025-03-13,50,General
25731,15,6734,2025-03-13,200,VIP
25732,15,8191,2025-03-13,100,VIP
25733,15,8317,2025-03-13,75,General
25734,15,5783,2025-03-13,150,Early Bird
25735,15,1735,2025-03-13,100,Early Bird
25736,15,5140,2025-03-13,150,General
25737,15,8033,2025-03-13,150,Early Bird
25738,15,1904,2025-03-13,150,Early Bird
25739,15,4807,2025-03-13,100,Early Bird
25740,15,4565,2025-03-13,75,General
25741,15,6444,2025-03-13,75,VIP
25742,15,4763,2025-03-13,100,VIP
25743,15,1798,2025-03-13,200,General
25744,15,6410,2025-03-13,200,Early Bird
25745,15,9141,2025-03-13,75,Early Bird
25746,15,7793,2025-03-13,75,General
25747,15,5724,2025-03-13,50,VIP
25748,15,6493,2025-03-13,200,General
25749,15,8658,2025-03-13,75,VIP
25750,15,1466,2025-03-13,100,Early Bird
25751,15,8858,2025-03-13,100,Early Bird
25752,15,3233,2025-03-13,75,Early Bird
25753,15,5759,2025-03-13,75,Early Bird
25754,15,4050,2025-03-13,50,VIP
25755,15,366,2025-03-13,150,VIP
25756,15,7531,2025-03-14,100,General
25757,15,3040,2025-03-14,100,VIP
25758,15,7829,2025-03-14,200,VIP
25759,15,7349,2025-03-14,50,General
25760,15,7501,2025-03-14,200,General
25761,15,1427,2025-03-14,50,General
25762,15,9887,2025-03-14,200,General
25763,15,4457,2025-03-14,50,General
25764,15,9872,2025-03-14,50,General
25765,15,257,2025-03-14,75,Early Bird
25766,15,2927,2025-03-14,150,VIP
25767,15,6424,2025-03-14,150,General
25768,15,5161,2025-03-14,150,Early Bird
25769,15,2309,2025-03-14,50,Early Bird
25770,15,9881,2025-03-14,200,VIP
25771,15,7230,2025-03-14,100,VIP
25772,15,9852,2025-03-14,200,Early Bird
25773,15,5554,2025-03-14,200,General
25774,15,2114,2025-03-14,150,General
25775,15,254,2025-03-14,150,Early Bird
25776,15,1716,2025-03-14,150,VIP
25777,15,7076,2025-03-14,100,General
25778,15,6278,2025-03-14,75,Early Bird
25779,15,3339,2025-03-15,200,VIP
25780,15,3358,2025-03-15,75,VIP
25781,15,880,2025-03-15,50,General
25782,15,5059,2025-03-15,75,General
25783,15,7620,2025-03-15,200,General
25784,15,7378,2025-03-15,100,General
25785,15,1051,2025-03-15,100,General
25786,15,424,2025-03-15,150,VIP
25787,15,8408,2025-03-15,200,General
25788,15,8407,2025-03-15,150,General
25789,15,7712,2025-03-15,200,VIP
25790,15,3661,2025-03-15,150,Early Bird
25791,15,9332,2025-03-15,150,General
25792,15,2492,2025-03-15,150,General
25793,15,5404,2025-03-15,100,General
25794,15,768,2025-03-15,200,General
25795,15,4817,2025-03-15,75,Early Bird
25796,15,4492,2025-03-16,50,General
25797,15,6832,2025-03-16,50,VIP
25798,15,5644,2025-03-16,50,General
25799,15,2137,2025-03-16,150,VIP
25800,15,8793,2025-03-16,100,VIP
25801,15,4115,2025-03-16,150,General
25802,15,815,2025-03-16,200,General
25803,15,4570,2025-03-16,100,Early Bird
25804,15,2814,2025-03-16,150,VIP
25805,15,7174,2025-03-16,200,General
25806,15,1720,2025-03-16,150,Early Bird
25807,15,2490,2025-03-16,100,General
25808,15,6613,2025-03-16,150,Early Bird
25809,15,5639,2025-03-16,75,General
25810,15,7672,2025-03-16,75,General
25811,15,3752,2025-03-16,75,General
25812,15,6089,2025-03-16,100,Early Bird
25813,15,4783,2025-03-16,75,VIP
25814,15,2118,2025-03-16,200,VIP
25815,15,422,2025-03-16,150,General
25816,15,3085,2025-03-16,50,VIP
25817,15,55,2025-03-16,100,General
25818,15,9192,2025-03-16,50,Early Bird
25819,15,2909,2025-03-16,75,VIP
25820,15,6422,2025-03-16,100,General
25821,15,1199,2025-03-16,100,General
25822,15,9307,2025-03-16,150,VIP
25823,15,5954,2025-03-17,200,Early Bird
25824,15,5520,2025-03-17,150,Early Bird
25825,15,6088,2025-03-17,150,Early Bird
25826,15,4742,2025-03-17,200,Early Bird
25827,15,3245,2025-03-17,75,General
25828,15,5378,2025-03-17,200,Early Bird
25829,15,2683,2025-03-17,150,Early Bird
25830,15,4519,2025-03-17,75,Early Bird
25831,15,3694,2025-03-17,75,VIP
25832,15,8895,2025-03-17,200,VIP
25833,15,16,2025-03-17,50,General
25834,15,357,2025-03-17,200,VIP
25835,15,392,2025-03-17,200,VIP
25836,15,5608,2025-03-17,75,VIP
25837,15,4713,2025-03-17,100,VIP
25838,15,8750,2025-03-17,50,General
25839,15,5888,2025-03-17,75,General
25840,15,4026,2025-03-17,200,Early Bird
25841,15,2846,2025-03-17,200,General
25842,15,3725,2025-03-17,100,Early Bird
25843,15,9893,2025-03-18,200,Early Bird
25844,15,1898,2025-03-18,200,VIP
25845,15,5608,2025-03-18,75,VIP
25846,15,2804,2025-03-18,75,VIP
25847,15,2207,2025-03-18,200,VIP
25848,15,7441,2025-03-18,75,General
25849,15,9676,2025-03-18,50,Early Bird
25850,15,9428,2025-03-18,150,VIP
25851,15,1742,2025-03-18,100,Early Bird
25852,15,1998,2025-03-18,150,General
25853,15,4238,2025-03-18,100,Early Bird
25854,15,5554,2025-03-18,100,VIP
25855,15,1265,2025-03-18,100,Early Bird
25856,15,9921,2025-03-18,200,Early Bird
25857,15,6611,2025-03-18,50,VIP
25858,15,4702,2025-03-18,100,General
25859,15,3230,2025-03-18,50,General
25860,15,8906,2025-03-18,75,General
25861,15,9590,2025-03-19,75,Early Bird
25862,15,3679,2025-03-19,200,Early Bird
25863,15,7767,2025-03-19,150,General
25864,15,2655,2025-03-19,150,General
25865,15,7401,2025-03-19,75,Early Bird
25866,15,3481,2025-03-19,150,General
25867,15,8002,2025-03-19,100,General
25868,15,601,2025-03-19,50,General
25869,15,8512,2025-03-19,50,General
25870,15,6324,2025-03-19,50,VIP
25871,15,3988,2025-03-19,150,Early Bird
25872,15,7138,2025-03-19,150,Early Bird
25873,15,8570,2025-03-19,150,VIP
25874,15,3278,2025-03-19,75,General
25875,15,8178,2025-03-19,50,General
25876,15,2468,2025-03-19,200,VIP
25877,15,9035,2025-03-19,200,VIP
25878,15,8813,2025-03-20,100,VIP
25879,15,5575,2025-03-20,75,VIP
25880,15,4988,2025-03-20,100,Early Bird
25881,15,6800,2025-03-20,150,Early Bird
25882,15,7080,2025-03-20,200,VIP
25883,15,7892,2025-03-20,75,General
25884,15,3672,2025-03-20,75,Early Bird
25885,15,7653,2025-03-20,50,Early Bird
25886,15,2214,2025-03-20,100,VIP
25887,15,7439,2025-03-20,100,General
25888,15,7629,2025-03-20,150,General
25889,15,9820,2025-03-20,50,VIP
25890,15,9995,2025-03-20,150,VIP
25891,15,5785,2025-03-20,75,Early Bird
25892,15,6838,2025-03-20,75,Early Bird
25893,15,7923,2025-03-20,75,Early Bird
25894,15,9396,2025-03-20,150,Early Bird
25895,15,2112,2025-03-20,50,VIP
25896,15,7686,2025-03-21,50,VIP
25897,15,761,2025-03-21,100,Early Bird
25898,15,5160,2025-03-21,200,Early Bird
25899,15,1328,2025-03-21,150,General
25900,15,2809,2025-03-21,75,VIP
25901,15,4845,2025-03-21,200,Early Bird
25902,15,9608,2025-03-21,75,Early Bird
25903,15,1965,2025-03-21,200,Early Bird
25904,15,9819,2025-03-21,100,General
25905,15,8717,2025-03-21,150,VIP
25906,15,2219,2025-03-21,75,General
25907,15,5521,2025-03-21,100,VIP
25908,15,4349,2025-03-21,150,General
25909,15,4801,2025-03-21,50,VIP
25910,15,3936,2025-03-21,200,General
25911,15,5965,2025-03-21,50,Early Bird
25912,15,4623,2025-03-21,150,VIP
25913,15,1484,2025-03-21,75,VIP
25914,15,9153,2025-03-21,75,General
25915,15,3962,2025-03-22,100,VIP
25916,15,1487,2025-03-22,75,Early Bird
25917,15,6407,2025-03-22,75,VIP
25918,15,2705,2025-03-22,100,General
25919,15,2597,2025-03-22,200,General
25920,15,433,2025-03-22,75,Early Bird
25921,15,1963,2025-03-22,150,General
25922,15,3058,2025-03-22,75,VIP
25923,15,6605,2025-03-22,50,VIP
25924,15,3656,2025-03-22,75,VIP
25925,15,2983,2025-03-22,200,General
25926,15,2060,2025-03-22,150,General
25927,15,4578,2025-03-22,75,General
25928,15,9105,2025-03-22,50,General
25929,15,5610,2025-03-22,100,VIP
25930,15,7646,2025-03-22,100,VIP
25931,15,6302,2025-03-22,150,VIP
25932,15,6074,2025-03-22,50,General
25933,15,4879,2025-03-22,200,General
25934,15,9094,2025-03-22,200,VIP
25935,15,7201,2025-03-22,100,General
25936,15,3265,2025-03-23,200,VIP
25937,15,5592,2025-03-23,75,General
25938,15,7858,2025-03-23,75,Early Bird
25939,15,7420,2025-03-23,150,General
25940,15,2311,2025-03-23,50,General
25941,15,3436,2025-03-23,50,VIP
25942,15,6145,2025-03-23,100,General
25943,15,9672,2025-03-23,75,General
25944,15,1680,2025-03-23,100,General
25945,15,3911,2025-03-23,200,Early Bird
25946,15,8265,2025-03-23,50,Early Bird
25947,15,8541,2025-03-23,200,General
25948,15,4274,2025-03-23,100,General
25949,15,5264,2025-03-23,200,VIP
25950,15,8486,2025-03-23,50,General
25951,15,5471,2025-03-23,200,VIP
25952,15,3126,2025-03-23,150,Early Bird
25953,15,3807,2025-03-23,100,Early Bird
25954,15,6242,2025-03-23,200,VIP
25955,15,7467,2025-03-23,100,VIP
25956,15,9755,2025-03-23,200,Early Bird
25957,15,8803,2025-03-24,100,General
25958,15,8334,2025-03-24,75,VIP
25959,15,2217,2025-03-24,75,VIP
25960,15,7277,2025-03-24,150,VIP
25961,15,5691,2025-03-24,200,VIP
25962,15,119,2025-03-24,150,VIP
25963,15,1845,2025-03-24,100,Early Bird
25964,15,6766,2025-03-24,150,VIP
25965,15,2499,2025-03-24,100,General
25966,15,3912,2025-03-24,200,General
25967,15,2775,2025-03-24,150,VIP
25968,15,1169,2025-03-24,100,General
25969,15,7905,2025-03-24,50,Early Bird
25970,15,857,2025-03-24,75,General
25971,15,1330,2025-03-24,100,General
25972,15,5607,2025-03-25,150,VIP
25973,15,8250,2025-03-25,100,Early Bird
25974,15,1009,2025-03-25,100,General
25975,15,421,2025-03-25,75,General
25976,15,6163,2025-03-25,50,VIP
25977,15,5550,2025-03-25,150,General
25978,15,8808,2025-03-25,200,VIP
25979,15,1971,2025-03-25,75,General
25980,15,4624,2025-03-25,200,General
25981,15,4575,2025-03-25,100,Early Bird
25982,15,2643,2025-03-25,200,VIP
25983,15,6930,2025-03-25,50,Early Bird
25984,15,2243,2025-03-25,100,General
25985,15,2324,2025-03-25,50,Early Bird
25986,15,219,2025-03-25,75,Early Bird
25987,15,5903,2025-03-25,100,VIP
25988,15,160,2025-03-25,150,VIP
25989,15,6315,2025-03-25,200,General
25990,15,1342,2025-03-25,50,General
25991,15,203,2025-03-26,100,General
25992,15,33,2025-03-26,100,Early Bird
25993,15,5992,2025-03-26,75,Early Bird
25994,15,439,2025-03-26,150,Early Bird
25995,15,6262,2025-03-26,75,VIP
25996,15,987,2025-03-26,75,General
25997,15,4896,2025-03-26,50,VIP
25998,15,6425,2025-03-26,100,Early Bird
25999,15,2329,2025-03-26,100,General
26000,15,9050,2025-03-26,75,Early Bird
26001,15,609,2025-03-26,150,General
26002,15,8776,2025-03-26,100,VIP
26003,15,95,2025-03-26,150,Early Bird
26004,15,9188,2025-03-26,150,General
26005,15,1627,2025-03-27,50,Early Bird
26006,15,3107,2025-03-27,150,VIP
26007,15,9573,2025-03-27,200,VIP
26008,15,2760,2025-03-27,200,General
26009,15,9660,2025-03-27,150,VIP
26010,15,9704,2025-03-27,100,VIP
26011,15,5725,2025-03-27,150,Early Bird
26012,15,3537,2025-03-27,200,General
26013,15,659,2025-03-27,100,Early Bird
26014,15,380,2025-03-27,200,Early Bird
26015,15,6556,2025-03-27,150,General
26016,15,3325,2025-03-27,50,Early Bird
26017,15,9020,2025-03-27,75,Early Bird
26018,15,6889,2025-03-27,150,Early Bird
26019,15,545,2025-03-27,100,Early Bird
26020,15,6416,2025-03-27,50,VIP
26021,15,8565,2025-03-28,100,Early Bird
26022,15,1121,2025-03-28,75,Early Bird
26023,15,494,2025-03-28,200,Early Bird
26024,15,5055,2025-03-28,75,VIP
26025,15,5774,2025-03-28,200,VIP
26026,15,9894,2025-03-28,150,General
26027,15,1871,2025-03-28,200,General
26028,15,469,2025-03-28,150,VIP
26029,15,335,2025-03-28,50,VIP
26030,15,8008,2025-03-28,150,General
26031,15,3998,2025-03-28,50,Early Bird
26032,15,1413,2025-03-28,100,VIP
26033,15,4930,2025-03-28,100,General
26034,15,7723,2025-03-28,50,VIP
26035,15,4977,2025-03-28,100,Early Bird
26036,15,1486,2025-03-28,200,General
26037,15,7392,2025-03-28,200,Early Bird
26038,15,5460,2025-03-28,150,Early Bird
26039,15,6523,2025-03-28,150,General
26040,15,4382,2025-03-28,50,VIP
26041,15,4848,2025-03-28,200,Early Bird
26042,15,485,2025-03-29,200,General
26043,15,5953,2025-03-29,50,VIP
26044,15,3678,2025-03-29,50,Early Bird
26045,15,3880,2025-03-29,200,VIP
26046,15,4775,2025-03-29,75,Early Bird
26047,15,8386,2025-03-29,150,General
26048,15,8245,2025-03-29,50,Early Bird
26049,15,6550,2025-03-29,75,VIP
26050,15,8055,2025-03-29,200,General
26051,15,5049,2025-03-29,50,VIP
26052,15,9200,2025-03-29,150,General
26053,15,7965,2025-03-29,100,General
26054,15,6314,2025-03-29,50,VIP
26055,15,7823,2025-03-29,50,VIP
26056,15,8961,2025-03-29,50,General
26057,15,990,2025-03-29,150,Early Bird
26058,15,9249,2025-03-29,150,VIP
26059,15,8073,2025-03-30,200,General
26060,15,3715,2025-03-30,100,VIP
26061,15,6396,2025-03-30,75,VIP
26062,15,3648,2025-03-30,75,VIP
26063,15,6298,2025-03-30,200,General
26064,15,5280,2025-03-30,50,Early Bird
26065,15,9136,2025-03-30,100,Early Bird
26066,15,4754,2025-03-30,150,General
26067,15,1206,2025-03-30,200,Early Bird
26068,15,3602,2025-03-30,50,Early Bird
26069,15,7320,2025-03-30,75,Early Bird
26070,15,954,2025-03-30,75,General
26071,15,6933,2025-03-30,150,Early Bird
26072,15,8588,2025-03-30,50,General
26073,15,587,2025-03-30,150,General
26074,15,233,2025-03-30,75,VIP
26075,15,9918,2025-03-30,150,VIP
26076,15,7762,2025-03-30,200,General
26077,15,3357,2025-03-30,50,General
26078,15,3749,2025-03-30,75,General
26079,15,4744,2025-03-30,75,VIP
26080,15,9921,2025-03-30,200,Early Bird
26081,15,2093,2025-03-30,200,Early Bird
26082,16,8139,2025-01-01,50,VIP
26083,16,6549,2025-01-01,150,Early Bird
26084,16,8504,2025-01-01,100,General
26085,16,5164,2025-01-01,50,VIP
26086,16,2606,2025-01-01,75,General
26087,16,6546,2025-01-01,50,Early Bird
26088,16,1507,2025-01-01,100,VIP
26089,16,9940,2025-01-01,75,General
26090,16,6255,2025-01-01,50,Early Bird
26091,16,1872,2025-01-01,150,Early Bird
26092,16,2199,2025-01-01,150,General
26093,16,2031,2025-01-01,50,Early Bird
26094,16,2690,2025-01-01,200,VIP
26095,16,4891,2025-01-01,200,General
26096,16,3834,2025-01-01,100,General
26097,16,4177,2025-01-01,100,VIP
26098,16,8043,2025-01-01,100,VIP
26099,16,5899,2025-01-01,200,General
26100,16,8,2025-01-01,50,Early Bird
26101,16,9682,2025-01-01,50,General
26102,16,3793,2025-01-02,50,General
26103,16,1187,2025-01-02,100,VIP
26104,16,9474,2025-01-02,150,General
26105,16,950,2025-01-02,200,Early Bird
26106,16,4479,2025-01-02,150,General
26107,16,383,2025-01-02,100,General
26108,16,1523,2025-01-02,75,VIP
26109,16,1003,2025-01-02,50,VIP
26110,16,964,2025-01-02,100,Early Bird
26111,16,4518,2025-01-02,50,VIP
26112,16,2505,2025-01-02,150,VIP
26113,16,8240,2025-01-02,150,General
26114,16,1425,2025-01-02,200,Early Bird
26115,16,6475,2025-01-02,150,Early Bird
26116,16,8400,2025-01-02,75,Early Bird
26117,16,6779,2025-01-02,200,VIP
26118,16,5192,2025-01-02,75,VIP
26119,16,2089,2025-01-02,200,Early Bird
26120,16,5535,2025-01-02,50,General
26121,16,5304,2025-01-02,50,VIP
26122,16,1457,2025-01-02,100,General
26123,16,2025,2025-01-02,200,VIP
26124,16,9837,2025-01-02,200,Early Bird
26125,16,9987,2025-01-02,50,VIP
26126,16,6650,2025-01-03,75,General
26127,16,6700,2025-01-03,150,Early Bird
26128,16,2164,2025-01-03,100,Early Bird
26129,16,813,2025-01-03,100,Early Bird
26130,16,2720,2025-01-03,200,VIP
26131,16,7275,2025-01-03,100,Early Bird
26132,16,638,2025-01-03,100,General
26133,16,2084,2025-01-03,75,General
26134,16,8927,2025-01-03,75,VIP
26135,16,6225,2025-01-03,150,VIP
26136,16,8772,2025-01-03,50,General
26137,16,3542,2025-01-03,50,Early Bird
26138,16,3812,2025-01-03,50,VIP
26139,16,3341,2025-01-03,150,VIP
26140,16,6210,2025-01-03,75,VIP
26141,16,7308,2025-01-04,75,VIP
26142,16,1787,2025-01-04,200,General
26143,16,8099,2025-01-04,100,VIP
26144,16,5655,2025-01-04,100,VIP
26145,16,6848,2025-01-04,50,Early Bird
26146,16,4997,2025-01-04,200,General
26147,16,2331,2025-01-04,150,VIP
26148,16,1588,2025-01-04,150,VIP
26149,16,2081,2025-01-04,75,General
26150,16,4050,2025-01-04,50,Early Bird
26151,16,8334,2025-01-04,75,General
26152,16,6955,2025-01-04,150,General
26153,16,4571,2025-01-04,100,VIP
26154,16,9578,2025-01-04,75,Early Bird
26155,16,440,2025-01-04,150,General
26156,16,469,2025-01-04,50,Early Bird
26157,16,6698,2025-01-04,200,VIP
26158,16,307,2025-01-05,75,VIP
26159,16,9849,2025-01-05,150,Early Bird
26160,16,6326,2025-01-05,100,VIP
26161,16,9465,2025-01-05,75,General
26162,16,7622,2025-01-05,150,General
26163,16,4353,2025-01-05,100,General
26164,16,7172,2025-01-05,100,Early Bird
26165,16,3268,2025-01-05,150,General
26166,16,9706,2025-01-05,100,Early Bird
26167,16,4004,2025-01-05,150,Early Bird
26168,16,661,2025-01-05,200,Early Bird
26169,16,2859,2025-01-05,75,General
26170,16,4103,2025-01-05,75,VIP
26171,16,2726,2025-01-05,75,VIP
26172,16,2057,2025-01-05,50,General
26173,16,5451,2025-01-05,75,VIP
26174,16,9067,2025-01-05,150,VIP
26175,16,5449,2025-01-05,150,Early Bird
26176,16,7460,2025-01-05,200,General
26177,16,5718,2025-01-05,75,General
26178,16,7795,2025-01-06,200,VIP
26179,16,144,2025-01-06,150,General
26180,16,2643,2025-01-06,75,VIP
26181,16,5308,2025-01-06,50,VIP
26182,16,892,2025-01-06,200,VIP
26183,16,750,2025-01-06,150,Early Bird
26184,16,1796,2025-01-06,100,General
26185,16,4615,2025-01-06,75,General
26186,16,6557,2025-01-06,50,Early Bird
26187,16,5208,2025-01-06,75,Early Bird
26188,16,7858,2025-01-06,50,General
26189,16,661,2025-01-06,100,General
26190,16,7774,2025-01-07,75,General
26191,16,2171,2025-01-07,100,General
26192,16,269,2025-01-07,50,General
26193,16,7384,2025-01-07,75,Early Bird
26194,16,7986,2025-01-07,200,VIP
26195,16,7263,2025-01-07,75,Early Bird
26196,16,3382,2025-01-07,100,VIP
26197,16,7522,2025-01-07,75,VIP
26198,16,1345,2025-01-07,50,General
26199,16,715,2025-01-07,75,General
26200,16,8927,2025-01-07,100,Early Bird
26201,16,2113,2025-01-07,150,General
26202,16,456,2025-01-07,200,General
26203,16,1762,2025-01-07,150,VIP
26204,16,9683,2025-01-07,150,Early Bird
26205,16,5036,2025-01-07,100,Early Bird
26206,16,9454,2025-01-07,75,VIP
26207,16,1002,2025-01-07,100,Early Bird
26208,16,9510,2025-01-07,150,Early Bird
26209,16,9566,2025-01-07,200,VIP
26210,16,4103,2025-01-08,200,General
26211,16,1659,2025-01-08,200,Early Bird
26212,16,4229,2025-01-08,150,Early Bird
26213,16,3458,2025-01-08,100,Early Bird
26214,16,292,2025-01-08,50,General
26215,16,452,2025-01-08,100,VIP
26216,16,5632,2025-01-08,100,Early Bird
26217,16,1279,2025-01-08,100,General
26218,16,2324,2025-01-08,75,Early Bird
26219,16,5477,2025-01-08,150,VIP
26220,16,3290,2025-01-08,150,General
26221,16,7706,2025-01-08,150,VIP
26222,16,5739,2025-01-08,200,VIP
26223,16,8437,2025-01-08,75,Early Bird
26224,16,267,2025-01-08,75,General
26225,16,4656,2025-01-08,200,Early Bird
26226,16,1546,2025-01-08,200,Early Bird
26227,16,8949,2025-01-08,150,General
26228,16,9086,2025-01-09,150,VIP
26229,16,7816,2025-01-09,150,General
26230,16,1710,2025-01-09,75,VIP
26231,16,1511,2025-01-09,75,Early Bird
26232,16,3983,2025-01-09,50,Early Bird
26233,16,4803,2025-01-09,50,General
26234,16,1478,2025-01-09,100,VIP
26235,16,814,2025-01-09,50,VIP
26236,16,6457,2025-01-09,200,General
26237,16,9784,2025-01-09,100,Early Bird
26238,16,6580,2025-01-09,150,VIP
26239,16,558,2025-01-09,50,VIP
26240,16,1530,2025-01-09,100,Early Bird
26241,16,5216,2025-01-09,200,General
26242,16,5360,2025-01-09,50,Early Bird
26243,16,9022,2025-01-09,100,General
26244,16,4167,2025-01-09,150,VIP
26245,16,1721,2025-01-09,100,VIP
26246,16,3745,2025-01-09,150,VIP
26247,16,4521,2025-01-09,50,General
26248,16,5588,2025-01-10,150,VIP
26249,16,5900,2025-01-10,100,Early Bird
26250,16,9383,2025-01-10,50,VIP
26251,16,1904,2025-01-10,100,General
26252,16,6979,2025-01-10,100,General
26253,16,5724,2025-01-10,75,Early Bird
26254,16,3753,2025-01-10,75,VIP
26255,16,1564,2025-01-10,100,VIP
26256,16,8447,2025-01-10,75,Early Bird
26257,16,948,2025-01-10,75,General
26258,16,8623,2025-01-10,100,Early Bird
26259,16,8716,2025-01-10,200,VIP
26260,16,4173,2025-01-10,150,VIP
26261,16,3419,2025-01-10,50,VIP
26262,16,6803,2025-01-10,200,General
26263,16,3031,2025-01-10,75,Early Bird
26264,16,7858,2025-01-10,75,General
26265,16,421,2025-01-10,200,VIP
26266,16,5413,2025-01-10,150,VIP
26267,16,4852,2025-01-10,50,VIP
26268,16,3914,2025-01-10,200,VIP
26269,16,4044,2025-01-10,150,VIP
26270,16,5498,2025-01-10,100,Early Bird
26271,16,9220,2025-01-10,150,General
26272,16,3639,2025-01-10,75,VIP
26273,16,2078,2025-01-10,200,Early Bird
26274,16,6854,2025-01-10,75,General
26275,16,2398,2025-01-10,100,VIP
26276,16,4670,2025-01-10,50,VIP
26277,16,9053,2025-01-10,150,VIP
26278,16,1895,2025-01-10,200,VIP
26279,16,6212,2025-01-10,200,Early Bird
26280,16,109,2025-01-11,75,Early Bird
26281,16,5556,2025-01-11,200,General
26282,16,1633,2025-01-11,100,Early Bird
26283,16,5713,2025-01-11,75,Early Bird
26284,16,8681,2025-01-11,50,VIP
26285,16,8948,2025-01-11,200,General
26286,16,3044,2025-01-11,150,General
26287,16,3650,2025-01-11,100,Early Bird
26288,16,5047,2025-01-11,75,Early Bird
26289,16,6090,2025-01-11,50,Early Bird
26290,16,72,2025-01-11,75,General
26291,16,3428,2025-01-11,50,Early Bird
26292,16,7625,2025-01-11,150,Early Bird
26293,16,8239,2025-01-11,200,VIP
26294,16,1558,2025-01-11,150,Early Bird
26295,16,6234,2025-01-11,100,VIP
26296,16,8617,2025-01-11,150,Early Bird
26297,16,3672,2025-01-11,150,Early Bird
26298,16,987,2025-01-12,150,General
26299,16,830,2025-01-12,75,General
26300,16,4562,2025-01-12,150,General
26301,16,4877,2025-01-12,200,General
26302,16,7408,2025-01-12,50,VIP
26303,16,9966,2025-01-12,200,VIP
26304,16,3077,2025-01-12,100,General
26305,16,7464,2025-01-12,200,General
26306,16,6183,2025-01-12,150,Early Bird
26307,16,4863,2025-01-12,150,Early Bird
26308,16,3846,2025-01-12,50,Early Bird
26309,16,7374,2025-01-12,150,Early Bird
26310,16,8174,2025-01-12,50,Early Bird
26311,16,2854,2025-01-12,50,VIP
26312,16,5568,2025-01-12,75,Early Bird
26313,16,7041,2025-01-12,200,Early Bird
26314,16,2991,2025-01-12,150,VIP
26315,16,1204,2025-01-12,50,VIP
26316,16,2972,2025-01-12,100,General
26317,16,1701,2025-01-12,200,General
26318,16,9204,2025-01-12,200,Early Bird
26319,16,8566,2025-01-12,200,VIP
26320,16,6510,2025-01-12,200,Early Bird
26321,17,1513,2025-01-01,100,Early Bird
26322,17,5725,2025-01-01,50,General
26323,17,4799,2025-01-01,150,VIP
26324,17,800,2025-01-01,75,VIP
26325,17,3089,2025-01-01,50,VIP
26326,17,2457,2025-01-01,75,General
26327,17,232,2025-01-01,150,VIP
26328,17,5093,2025-01-01,50,VIP
26329,17,7490,2025-01-01,100,General
26330,17,6828,2025-01-01,75,General
26331,17,7851,2025-01-01,200,Early Bird
26332,17,9643,2025-01-01,100,Early Bird
26333,17,3360,2025-01-01,200,Early Bird
26334,17,643,2025-01-01,75,Early Bird
26335,17,1129,2025-01-01,150,General
26336,17,7056,2025-01-01,200,General
26337,17,2042,2025-01-01,50,Early Bird
26338,17,1515,2025-01-01,75,VIP
26339,17,4424,2025-01-01,150,Early Bird
26340,17,5629,2025-01-01,100,General
26341,17,8401,2025-01-01,50,Early Bird
26342,17,8875,2025-01-01,200,General
26343,17,9756,2025-01-01,50,General
26344,17,8311,2025-01-02,100,Early Bird
26345,17,1027,2025-01-02,200,General
26346,17,9733,2025-01-02,100,VIP
26347,17,6880,2025-01-02,50,General
26348,17,7940,2025-01-02,75,Early Bird
26349,17,6600,2025-01-02,100,VIP
26350,17,733,2025-01-02,200,Early Bird
26351,17,2792,2025-01-02,150,General
26352,17,4687,2025-01-02,150,General
26353,17,7707,2025-01-02,50,Early Bird
26354,17,159,2025-01-02,100,General
26355,17,5400,2025-01-02,200,General
26356,17,9238,2025-01-02,50,Early Bird
26357,17,2358,2025-01-02,150,VIP
26358,17,3847,2025-01-02,150,General
26359,17,533,2025-01-02,100,Early Bird
26360,17,5434,2025-01-03,75,Early Bird
26361,17,4603,2025-01-03,200,VIP
26362,17,2514,2025-01-03,150,Early Bird
26363,17,991,2025-01-03,50,General
26364,17,9843,2025-01-03,100,VIP
26365,17,4104,2025-01-03,50,VIP
26366,17,465,2025-01-03,100,General
26367,17,2861,2025-01-03,200,General
26368,17,2907,2025-01-03,75,VIP
26369,17,9670,2025-01-03,200,Early Bird
26370,17,9311,2025-01-03,100,Early Bird
26371,17,3151,2025-01-03,200,VIP
26372,17,8678,2025-01-03,150,Early Bird
26373,17,257,2025-01-03,50,Early Bird
26374,17,789,2025-01-03,150,VIP
26375,17,2955,2025-01-03,200,Early Bird
26376,17,381,2025-01-03,100,General
26377,17,8419,2025-01-03,75,General
26378,17,9138,2025-01-03,75,General
26379,17,8281,2025-01-03,100,Early Bird
26380,17,2265,2025-01-03,150,General
26381,17,237,2025-01-03,100,Early Bird
26382,17,4249,2025-01-03,75,VIP
26383,17,799,2025-01-03,50,Early Bird
26384,17,8796,2025-01-04,150,General
26385,17,7789,2025-01-04,150,General
26386,17,9603,2025-01-04,75,VIP
26387,17,6388,2025-01-04,75,VIP
26388,17,7265,2025-01-04,100,Early Bird
26389,17,5492,2025-01-04,75,VIP
26390,17,9319,2025-01-04,50,General
26391,17,1998,2025-01-04,75,Early Bird
26392,17,7230,2025-01-04,200,VIP
26393,17,7415,2025-01-04,50,Early Bird
26394,17,8897,2025-01-04,100,VIP
